Date,"Quanta Services, Inc. _FT_Title","Quanta Services, Inc. _FT_Subtitle",titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTScore,Subtitles_finBERTLabel,"Quanta Services, Inc. _FT_Title_GPT","Quanta Services, Inc. _FT_Subtitle_GPT"
2022-08-22T20:58:52+0000,Musk subpoenas Twitter co-founder Jack Dorsey in takeover fight,"...The filing on Monday comes as part of Musk’s legal fight to back out of his $44bn deal to buy the company, primarily over what the Tesla chief executive contends was a misrepresentation of the number of...",Neutral,0.9998334646224976,0.5973818302154541,Negative, Neutral, Positive
2022-07-20T07:20:12+0000,Further reading,"...Companies with investments in cryptocurrency such as software company MicroStrategy Incorporated (B3 stable) and automaker Tesla, Inc....",Neutral,0.9977518916130066,0.99998939037323,Neutral, Neutral, Positive
2022-05-13T17:23:22+0000,Twitter/Musk: shares take a tumble after comic intervention Premium content,...Tesla shares — which Musk planned to use as collateral to fund his Twitter bid — have shed a quarter of their value....,Negative,0.9682761430740356,0.9999960660934448,Neutral, negative, Negative
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-04-26T20:10:26+0000,Nasdaq closes at worst level in over a year on tech earning fears,...The possibility that Musk may need to sell Tesla shares to help finance part of the takeover has heaped pressure on the stock....,Negative,0.9999972581863404,0.9999793767929076,Negative, positive, Positive
2022-09-19T03:00:25+0000,Autonomy Capital offers investors chance to exit fund at May value,"...Autonomy held positions in US biotechs Ginkgo Bioworks and Moderna and clean energy company NextEra Energy, as well as a small position in electric vehicle firm Tesla, at the end of June, according to its...",Positive,0.9998223185539246,0.9999988079071044,Neutral, Neutral, Neutral
2022-10-27T15:29:50+0000,Forget the humanoids — it’s industrial robots that will transform the world,"...Earlier this month, amid his customary hype, Elon Musk unveiled Tesla’s first humanoid robot, called Optimus....",Neutral,0.9921031594276428,0.9996079802513124,Neutral, Neutral, Positive
2021-10-25T17:45:42+0000,"S&P 500 hits record high on Tesla, energy stock boost","...At a record intraday high of $998.74, Tesla’s market capitalisation topped $1tn for the first time....",Positive,0.9999995231628418,0.9982604384422302,Positive, Positive, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2023-01-09T18:15:53+0000,World awaits return of Chinese tourists,"...Meanwhile in China, the world’s biggest electric vehicle market, Tesla owners protested against the company’s price cuts, upset that their cars have lost a significant amount of their value....",Negative,0.9899466633796692,0.999992609024048,Negative, Neutral,"

negative"
2021-11-23T05:00:46+0000,The ‘Tesla-financial complex’: how carmaker gained influence over the markets,"...“Tesla is its own animal,” he said. “It changes how markets price risk.”Who will bet against Tesla?...",Neutral,0.9976766705513,0.9989256262779236,Neutral, positive, Neutral
2022-11-18T19:43:06+0000,More Twitter employees exit after Elon Musk’s ‘hardcore’ deadline,"...The ultimatum is part of Musk’s efforts to overhaul Twitter’s historically relaxed culture, using as a blueprint the tough culture of long hours at Tesla and SpaceX, the other companies he runs....",Neutral,0.9631314277648926,0.9933916330337524,Neutral, negative, Positive
2022-04-28T04:00:12+0000,Twitter seeks to reassure advertisers over Musk’s free speech plans,"...rushing to reassure advertisers that it will remain a safe place for brands after Elon Musk takes over the company, as the campaign groups that organised a Facebook advertising boycott in 2020 warn that the Tesla...",Neutral,0.9953359961509703,0.6134206652641296,Negative, Neutral, Neutral
2023-02-10T05:01:42+0000,Michael Klein: master of the Uli-verse Premium content,"...(Alphaville)

Tesla: resilient carmaker gives shorts $7bn headache (FT)...",Neutral,0.9999539852142334,0.9972819089889526,Neutral, Neutral, negative
2022-10-11T04:00:54+0000,Lyft wants a free ride from California’s richest,"...The founders and leaders of companies such as PayPal, Airbnb, Slack, Snowflake, Block, Sun, SpaceX, Tesla and many others have already departed....",Neutral,0.9998005032539368,0.9751304984092712,Neutral, Neutral,"

positive"
2022-06-24T13:00:29+0000,Why Japanese corporates are less reliant on dollar-yen rate for profits,"...US-based Tesla fans are never short of excuses for smugness, but they were handed a peach this week with the latest edition of the Cars.com American-Made index....",Neutral,0.9998939037322998,0.9998968839645386,Neutral, Neutral, Neutral
2022-04-29T10:42:38+0000,Further reading (Jamie Powell edition),"...From writing in 2018 about how Tesla was overvalued at $340 to writing in 2022 about how Tesla was overvalued at $920 post a five-for-one stock split, Jamie has been a constant source of insight and/or entertainment...",Neutral,0.9998961687088012,0.9999121427536012,Neutral, Neutral, Neutral
2022-11-16T00:06:52+0000,UK regulator may force social media sites to reveal algorithms,"...Dawes planned to meet the social media group’s executive team on a forthcoming trip to the US, but nothing has been rescheduled since the Tesla billionaire took control and cleared out its top ranks....",Neutral,0.9994447827339172,0.9999722242355348,Neutral, Neutral, Neutral
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-08-04T09:33:50+0000,Porsche: demerger would still leave sports car maker chained to VW Premium content,"...Rival Tesla has lost a third of its value in 2022. Even so, Porsche would be a very big IPO if it went ahead....",Neutral,0.9996256828308104,0.6385122537612915,Neutral, positive,"

negative"
2022-09-27T11:29:11+0000,Chinese carmaker Nio warns energy crisis slowing European expansion,"...Nio, regarded as one of China’s leading challengers to Tesla, is betting its domestic success will prove a springboard to crack Europe and the US....",Negative,0.9999749660491944,0.9918972253799438,Positive, Neutral,"

positive"
2021-11-29T06:00:38+0000,The bleak performance of IPOs this year Premium content,"...Meanwhile, don’t miss Robin’s riveting deep dive into what he dubs the “Tesla-financial complex”....",Negative,0.998730719089508,0.999992847442627,Neutral, Neutral, Neutral
2022-06-01T14:04:51+0000,Electric vehicles accelerate China’s looming dominance as a car exporter ,"...About half of them are Teslas from Shanghai; other marques include Dacia, Polestar and BMW....",Positive,0.9999998807907104,0.9999997615814208,Neutral, positive, Positive
2023-05-18T04:00:56+0000,‘You can’t unsee it’: the content moderators taking on Facebook,"...In 2019, Meta requested that Sama — which had been working in Nairobi for several years on labelling data to train artificial intelligence software for clients including Meta and Tesla — take on the work...",Neutral,0.999992609024048,0.9999518394470216,Neutral, Neutral, Neutral
2021-11-02T14:53:56+0000,Tesla’s rally stalls as Elon Musk questions Hertz deal,...a buyout of Tesla in 2018....,Negative,0.7802607417106628,0.9999943971633912,Neutral, negative, Positive
2022-11-25T11:32:26+0000,Exploring Elon Musk’s Semaformantics,"...Tesla’s Elon Musk and Semafor’s Ben Smith have been having a fight on Twitter, a website the former owns. (Alphaville sighs, looks out of window, considers life choices, begins typing.)...",Neutral,0.9998064637184144,0.999972939491272,Neutral, Neutral,"

negative"
2022-05-10T18:16:48+0000,Musk sees little merit in combining his companies,"...Musk explained, though, that “at times” very talented people joined companies such as Tesla or SpaceX and were keen and willing to work on projects at both of those companies....",Neutral,0.9766625165939332,0.7868679761886597,Positive, negative, Positive
2022-05-25T17:31:04+0000,‘Bribery built into the corporate culture’: can Glencore rescue its reputation?,"...three years — will make it harder for executives to position Glencore as an ESG-compliant investment, despite talking up the company’s role in sourcing battery materials for electric cars to the likes of Tesla...",Negative,0.960573434829712,0.9666736125946044,Negative, Neutral, negative
2022-04-22T01:13:12+0000,Musk unveils $46.5bn financing package to fund Twitter bid,"...Musk has lined up a dozen lenders — including Bank of America, Barclays, MUFG and Credit Suisse — to provide debt and the margin loan secured against $62.5bn worth of his Tesla shares....",Neutral,0.9999679327011108,0.9999974966049194,Neutral, Neutral, Positive
2021-11-29T06:00:38+0000,The bleak performance of IPOs this year Premium content,"...Meanwhile, don’t miss Robin’s riveting deep dive into what he dubs the “Tesla-financial complex”....",Negative,0.998730719089508,0.999992847442627,Neutral, Neutral, Neutral
2022-04-22T01:13:12+0000,Musk unveils $46.5bn financing package to fund Twitter bid,"...Musk has lined up a dozen lenders — including Bank of America, Barclays, MUFG and Credit Suisse — to provide debt and the margin loan secured against $62.5bn worth of his Tesla shares....",Neutral,0.9999679327011108,0.9999974966049194,Neutral, Neutral, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-08-04T09:33:50+0000,Porsche: demerger would still leave sports car maker chained to VW Premium content,"...Rival Tesla has lost a third of its value in 2022. Even so, Porsche would be a very big IPO if it went ahead....",Neutral,0.9996256828308104,0.6385122537612915,Neutral, positive,"

negative"
2022-06-01T14:04:51+0000,Electric vehicles accelerate China’s looming dominance as a car exporter ,"...About half of them are Teslas from Shanghai; other marques include Dacia, Polestar and BMW....",Positive,0.9999998807907104,0.9999997615814208,Neutral, positive, Positive
2022-04-26T04:13:10+0000,Twitter accepts Elon Musk’s $44bn takeover offer,"...Musk has raised $25.5bn in debt — including a margin loan of $12.5bn against his shares in Tesla — from a group of banks led by Morgan Stanley, his financial adviser....",Neutral,0.9947324991226196,0.9997298121452332,Neutral, Neutral, Positive
2022-02-01T19:50:01+0000,Bungie is today’s six-letter word,"...The fix, which the company will carry out by a remote software update, was agreed by Tesla after meetings with the National Highway Traffic Safety Administration.

5....",Neutral,0.9999390840530396,0.9999959468841552,Neutral, Positive, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2023-04-08T07:00:56+0000,"Into the wild: building an off-grid, on-trend home","...Pairing these with rechargeable lithium-ion batteries such as the Tesla Powerwall means that homes can store this electricity for later use, making it available on demand rather than just when the sun is...",Neutral,0.9865909814834596,0.9886865615844728,Neutral, positive, Neutral
2022-05-03T04:00:34+0000,Buffett casts a long shadow over Berkshire Premium content,"...There can only be one Oracle of Omaha, after all.Morgan Stanley puts it all on Musk

When Elon Musk tweeted out his grand plans to take Tesla private in 2018, Morgan Stanley was eager to get in on the action...",Neutral,0.999910831451416,0.9999428987503052,Neutral, Neutral,"

positive"
