Date,uk-companies_Titles,uk-companies_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2021-09-08T10:00:51.719Z,UK start-up uses AI to design antiviral pills to prevent pandemics,Exscientia’s drug development programme secures funding from Gates Foundation,Neutral,0.9999160766601562,Neutral,0.9987583160400392
2021-09-08T09:21:25.462Z,Halfords and Dunelm warn over shortages of goods and labour,Retailers and food supplier Bakkavor are latest to sound alarm over lack of truck drivers in UK,Negative,0.999926209449768,Negative,0.9999639987945556
2021-09-08T09:00:04.928Z,Bridgepoint’s ‘carry’ shows limit of UK rules,Regulators should demand full disclosure of executive rewards,Neutral,0.9984513521194458,Neutral,0.9974385499954224
2021-09-08T08:41:11.068Z,ICU Medical trumps US private equity with $2.7bn deal for Smiths’ medical unit   ,FTSE 100 group agrees to rival bid following $2.3bn offer from TA Associates  ,Neutral,0.9999986886978148,Neutral,0.9999818801879884
none,none,none,0,0.0,0,0.0
2021-09-08T08:04:55.582Z,Morrisons takeover battle to go to auction next month,Regulator steps in after neither of the two rival consortiums pursuing the UK supermarket group declare their offers final ,Neutral,0.999984622001648,Neutral,0.9971801042556764
2021-09-08T07:39:49.495Z,Morrison in talks with Takeover Panel over competing offers Premium content,"Plus, Apple car executive leaves for Ford and why national insurance rise is a tax on jobs",Neutral,0.9994902610778807,Neutral,0.9962695837020874
2021-09-08T06:16:49.343Z,Law firm Mishcon de Reya launches £150m litigation funding unit,Partnership with Harbour will finance cases including shareholder disputes and asset recovery,Neutral,0.9999382495880128,Neutral,0.9997290968894958
2021-09-08T04:00:31.484Z,UK risks falling further behind on aerospace without flight plan,Germany and France step up support for investment in future technology such as hydrogen-powered aircraft,Negative,0.9999500513076782,Neutral,0.7937930226325989
none,none,none,0,0.0,0,0.0
2021-09-08T03:00:30.918Z,UK retailers braced for shortage of stock in run-up to Christmas,Supply chain bottlenecks expected to result in narrower product ranges and less discounting,Negative,0.9953122138977052,Negative,0.9997636675834656
2021-09-07T16:50:10.763Z,Iceland warns trucker shortage will last into 2022,Frozen food retailer expects prices to rise for UK consumers,Neutral,0.9029688835144044,Positive,0.6434543132781982
none,none,none,0,0.0,0,0.0
2021-09-07T16:44:53.791Z,Johnson’s dividend tax rises a ‘kick in the teeth’ for investors,Government to increase levy to help fund spending on health and social care,Neutral,0.9982612729072572,Neutral,0.9894082546234132
2021-09-07T15:29:18.779Z,TransDigm pulls out of bid for Meggitt as it paves way for US rival,UK aerospace group’s shares drop as Parker Hannifin set to seal agreed £6.3bn takeover,Neutral,0.9998425245285034,Neutral,0.9908462166786194
2021-09-07T15:01:18.946Z,BA warns it could sell Gatwick slots if deal with unions collapses,Airline in ‘advanced negotiations’ over creation of new lower-cost subsidiary at UK’s second-biggest airport,Negative,0.9999613761901855,Neutral,0.9931063055992126
2021-09-07T14:43:35.790Z,Ted Baker: casual fashion casualty must loosen up to step up Premium content,Chief executive needs to reposition the brand with a clothing range that customers would rush to buy,Neutral,0.9729433655738832,Neutral,0.9943101406097412
2021-09-07T12:02:01.394Z,Online betting group 888 in talks to buy William Hill’s European assets,"A deal would hand London-listed company 1,500 UK shops and operations in likes of Spain and Italy",Neutral,0.9998804330825806,Neutral,0.9999992847442628
none,none,none,0,0.0,0,0.0
2021-09-07T09:34:43.807Z,Vistry says keeping up with demand is ‘bloody hard work’,UK housebuilder swings back to profit in first half and ups full-year guidance,Neutral,0.8232296705245972,Neutral,0.579497754573822
2021-09-07T07:27:28.681Z,Cairn Energy sees end of dispute with India  Premium content,"Plus, EU opposition to Nvidia-Arm deal grows and hurrah for the FRC’s new stewardship code ",Neutral,0.999334752559662,Positive,0.7078041434288025
2021-09-07T05:00:50.808Z,Joe Lycett: ‘Why should the thirst for profit outweigh humanity?’ ,Comedian and consumer campaigner talks money and investment ethics on the Money Clinic podcast,Neutral,0.9641521573066713,Neutral,0.9999929666519164
2021-09-07T04:00:51.577Z,Nvidia faces opposition from EU over $54bn Arm deal,"Concessions made by US chipmaker do not go far enough to mitigate damage to rivals, officials say",Negative,0.9994864463806152,Negative,0.9861753582954408
2021-09-06T23:01:50.658Z,London warned of risk of losing status as top financial centre,TheCityUK calls for tax and labour reforms to help compete with New York and Hong Kong,Negative,0.999996542930603,Neutral,0.9928932785987854
2021-09-06T17:34:54.609Z,Electricity and gas prices in UK and Europe hit records ,Squeeze compounded by lower-than-expected power generation from wind,Positive,0.9684152007102966,Negative,0.9999892711639404
2021-09-06T17:29:59.006Z,"Privatisation threatens Channel 4 move outside London, says CEO",Alex Mahon challenges ministers to show how change in ownership would be of benefit,Neutral,0.9325926899909972,Neutral,0.9944544434547424
2021-09-06T14:34:52.793Z,Dechra Pharmaceuticals: dogged by its own success Premium content,Niche specialisms give veterinary drugmaker edge over larger rivals,Positive,0.6694061756134033,Positive,0.9999969005584716
2021-09-06T13:52:37.189Z,Dechra profits surge on pandemic pet care boom,UK specialist in veterinary products rides wave in spending by animal owners,Positive,0.9999992847442628,Neutral,0.9784646034240724
2021-09-06T12:17:28.164Z,UK builders face rising costs as materials and labour shortages bite,Supply chain delays and soaring prices leave companies struggling to keep up with demand ,Negative,0.999968647956848,Negative,0.9999998807907104
2021-09-06T08:41:57.776Z,Silver Lake continues shopping spree with stake in UK’s RAC,Latest move by US PE group to buy into established companies in bid to improve their digital offerings ,Neutral,0.9981993436813354,Positive,0.9854359030723572
2021-09-06T07:24:31.296Z,Goldman Sachs considers London IPO for Petershill Partners business Premium content,"Plus, a frantic of summer of dealmaking and why we should rethink pay norms",Neutral,0.9999974966049194,Neutral,0.7099689841270447
2021-09-06T04:00:48.935Z,KPMG’s global boss wades into dispute with UK accounting regulator,Bill Thomas wrote to FRC over threat to publish criticism of firm’s persistent shortcomings,Negative,0.9474274516105652,Negative,0.6535289883613586
2021-09-06T03:00:48.621Z,Rolls-Royce looks beyond Covid to an even bigger challenge,UK aero-engine maker must persuade investors it will be a winner in the global push to combat climate change,Negative,0.9995478987693788,Positive,1.0
none,none,none,0,0.0,0,0.0
2021-09-05T23:02:35.771Z,BrewDog agrees tie-up with Japan’s Asahi to boost sales,Deal comes as UK’s largest craft brewer plans London IPO,Positive,0.9999994039535522,Neutral,0.9999364614486694
2021-09-05T23:01:48.538Z,UK employers plot return of office workers,Companies have created hybrid working models that are being rolled out this month,Neutral,0.9978965520858764,Neutral,0.999988317489624
2021-09-05T20:30:48.341Z,Bed linen and staff shortages force UK hotels to cut back services ,Sheets changed less frequently and check-ins delayed as laundries struggle to return items promptly,Negative,0.9999980926513672,Negative,0.999754011631012
2021-09-05T16:17:46.809Z,Serious Fraud Office probes telecoms giant O2 ,Group has made financial provisions against potential violations but has not disclosed amounts,Neutral,0.9862180352211,Neutral,0.9983160495758056
none,none,none,0,0.0,0,0.0
2021-09-05T04:00:44.551Z,Lloyds faces court battle over mortgages tied to property value,Borrowers claim they are ‘trapped in their homes until their deaths’ ,Negative,0.9770434498786926,Neutral,0.998204469680786
2021-09-04T04:00:32.371Z,Europe’s power companies still rely on coal despite green plans,Rising prices may spur populist backlash as generators switch to renewable fuels,Neutral,0.9987509250640868,Negative,0.9535824060440063
none,none,none,0,0.0,0,0.0
2021-09-04T01:06:02.189Z,Andrew Neil highly unlikely to return to GB News,Relations between broadcaster and UK channel’s chief break down as station makes changes to line-up,Negative,0.9943888783454896,Neutral,0.986826241016388
2021-09-03T18:39:24.301Z,Labour urges Boris Johnson to tackle rising gas bills,Ed Miliband warns surging cost of gas was ‘deeply concerning’ for consumers and businesses,Neutral,0.9884201288223268,Negative,0.9858227372169496
2021-09-03T17:31:08.254Z,"Yoga, DJs and cash on offer as companies tempt staff back to the office",Employees expected to spend more time in the workplace as holiday period ends and vaccinations rates continue to rise ,Neutral,0.999996304512024,Neutral,0.6232256293296814
2021-09-03T15:21:38.428Z,Asda sales slip as more executives quit,Chief operating and strategy officers are the latest to leave UK supermarket group,Negative,0.9999980926513672,Neutral,0.9999284744262696
2021-09-03T14:28:28.204Z,JCB sells out of products  as infrastructure boom adds to supply chain strain,Record orders and inflationary pressures push lead times to as much as 12 months ,Negative,0.9994122982025146,Positive,0.9999531507492064
none,none,none,0,0.0,0,0.0
2021-09-03T09:23:25.722Z,Housebuilder Berkeley warns of inflationary pressure,Strong market offsets rising costs as reservation rates return to pre-pandemic levels,Negative,0.9999673366546632,Positive,0.9999996423721312
2021-09-03T07:45:25.996Z,Rising house prices offset higher building costs at Berkeley Premium content,Housebuilder says that the London market is ‘firming’,Positive,0.9231027960777284,Neutral,0.9999701976776124
2021-09-03T04:00:19.145Z,Householders struggle to obtain promised aid for green homes,"After scrapping the troubled 2020 scheme, the government must get things right with its new fund, next year",Negative,0.9944739937782288,Neutral,0.9992327690124512
2021-09-02T23:01:17.871Z,UK staycations and return to offices boost retail footfall in August,Visits to stores up 10 percentage points on July but still 18% below August 2019 ,Positive,0.9999991655349731,Positive,0.967485010623932
2021-09-02T20:00:17.766Z,Gas crunch threatens industry in UK and Europe,Cold winter could push prices higher and force some companies to cut back production,Negative,0.99999737739563,Negative,0.99996018409729
2021-09-02T18:39:38.611Z,KPMG UK’s audit chair to join board of ex-client BHP,Michelle Hinchliffe’s move to Anglo-Australian miner raises questions of independence ,Neutral,0.999991536140442,Negative,0.5511263608932495
2021-09-02T13:41:33.606Z,Melrose: smelling sweeter as GKN fructifies Premium content,Interim results show the company is doing most of what its executives said they would,Neutral,0.9072515964508056,Neutral,0.9999567270278932
2021-09-02T12:55:02.398Z,Melrose Industries returns to profit and signals another dividend,Industrial buyout group benefits from recovery in air travel and cost-cutting,Positive,0.9974479675292968,Positive,1.0
2021-09-02T10:19:27.325Z,JD Sports dealt fresh blow over Footasylum deal ,Competition regulator stands by original decision to block purchase of smaller rival ,Neutral,0.9977080821990968,Neutral,0.9995319843292236
2021-09-02T09:45:18.811Z,CMC Markets shares plunge after trading lull prompts profit warning,Spread betting and online trading group benefited from market volatility earlier in the pandemic ,Negative,0.9999970197677612,Positive,0.9999996423721312
2021-09-02T09:31:19.633Z,UK plc should not be above the law,Reform of corporate criminal liability is needed to hold large companies to account,Neutral,0.9995600581169128,Neutral,0.9940675497055054
2021-09-02T08:30:30.120Z,Barratt profits soar but demand effects weaken,Reservation rates at UK housebuilder have slowed compared with post-lockdown boom,Positive,0.9999749660491944,Negative,0.999990701675415
2021-09-02T07:16:14.777Z,CMC Markets hit by lower market volatility Premium content,"Plus, YouTube takes on Spotify and Apple in music streaming and why London’s loss will be Blue Prism’s gain",Negative,0.4534414708614349,Neutral,0.9099143743515016
